y,important1,important2,important3,important4,important5,unimportant1,unimportant2,unimportant3,unimportant4,unimportant5
7.84979964072228,0.287577520124614,0.273622734239325,0.159673980204389,0.205826920224354,0.304464184911922,0.248629881301895,0.440261021023616,0.93034086143598,0.577910061227158,0.797964157536626
27.1944342893558,0.788305135443807,0.593866932671517,0.144515851279721,0.942539047449827,0.83281878195703,0.98946317541413,0.397392152575776,0.591044887900353,0.488845431245863,0.879135978873819
10.1196316134483,0.4089769218117,0.160184813430533,0.149180392036214,0.379323791945353,0.593647508416325,0.717121902387589,0.371547653805465,0.0797453178092837,0.742190443910658,0.242462304886431
18.774355882748,0.883017404004931,0.853430238785222,0.514434259850532,0.626240141224116,0.807196641340852,0.651728288270533,0.528808573260903,0.8450185675174,0.225608985871077,0.55952882161364
10.1694954675084,0.940467284293845,0.847739157732576,0.492827306268737,0.183502401923761,0.294050777796656,0.240556207252666,0.0737854118924588,0.0297843723092228,0.748891066992655,0.904773552902043
22.0104907590625,0.528105488047004,0.773692122427747,0.447422890691087,0.734692910686135,0.888621102552861,0.296676280442625,0.242812352487817,0.390749461017549,0.0995433789212257,0.163499225163832
16.5173803716167,0.892419044394046,0.295400080503896,0.0556767152156681,0.495679432991892,0.00828500417992473,0.542068801820278,0.844499869039282,0.143404533853754,0.275871367193759,0.259828325128183
17.1128889878514,0.551435014465824,0.0656281118281186,0.00539630954153836,0.868718743789941,0.569120652973652,0.780648312997073,0.995318267960101,0.666557763237506,0.0213767760433257,0.772765430388972
22.8739138975078,0.956833345349878,0.462098857853562,0.850963223958388,0.983298825332895,0.269188763340935,0.317172060022131,0.485077049117535,0.448763228487223,0.986284386599436,0.895767341600731
11.2392463492926,0.677570635452867,0.185140318702906,0.598600273253396,0.642860142048448,0.035389487631619,0.490255853859708,0.819508050801233,0.870606883428991,0.591494056861848,0.889180848142132
9.77626058220745,0.572633401956409,0.506997726857662,0.608599697239697,0.0451452848501504,0.257976430468261,0.972959124017507,0.765567588619888,0.98618273017928,0.343352647963911,0.608761021634564
6.97551498193594,0.102924682665616,0.019191030645743,0.992158440407366,0.190846442477778,0.259891121415421,0.845900436630473,0.426800217246637,0.40263657621108,0.646408568602055,0.455347936600447
15.4540314870274,0.899824970401824,0.773686039494351,0.191189960809425,0.0325872437097132,0.948188487673178,0.979670982109383,0.935971574625,0.352131931111217,0.0371732001658529,0.701574387727305
17.8407105295273,0.24608773435466,0.55966507922858,0.753390584606677,0.847194477915764,0.979622738668695,0.113989664707333,0.729010896757245,0.121898651123047,0.11644084751606,0.755594176938757
9.23874576216089,0.0420595335308462,0.64146263920702,0.242387337144464,0.424457255983725,0.734384863637388,0.313981512794271,0.337315926561132,0.990613096160814,0.516577323200181,0.527807509992272
18.7372521419269,0.889539316063747,0.461216570343822,0.997424143599346,0.405844105640426,0.201577648054808,0.97942201863043,0.913703940110281,0.407482102513313,0.96707745292224,0.671564008109272
17.9094904127944,0.640506813768297,0.585565576329827,0.997688744915649,0.0596338284667581,0.743104939814657,0.730551321757957,0.307259504450485,0.388215313199908,0.936727603431791,0.456487480085343
15.9449486711487,0.994269776623696,0.394758985843509,0.196719169151038,0.330349223222584,0.49846138083376,0.391842844663188,0.346685205353424,0.032627907814458,0.758600402856246,0.223454132676125
23.9011392018105,0.655705799115822,0.811237349640578,0.111476795747876,0.776764001930133,0.670499595580623,0.663462371565402,0.0437199005391449,0.396214288892224,0.0215042703785002,0.725688450969756
18.8829766540629,0.708530468167737,0.318563093896955,0.250736450543627,0.840459345141426,0.752462793607265,0.25723231676966,0.963630710728467,0.958923527505249,0.426580019993708,0.0175641807727516
