y,x1,x2,x3,x4,x5
0.390443724413852,0.287577520124614,0.298645571658254,0.248629881301895,0.251838926816565,0.310591692570597
2.18383098606451,0.788305135443807,0.814060043671762,0.98946317541413,1.48345462343109,0.324520057067275
0.450248244526325,0.940467284293845,0.905778532749406,0.240556207252666,0.466516735988051,0.125701236305758
0.867387098554987,0.528105488047004,0.507955113975936,0.296676280442625,-0.0992286031444566,0.930699186166748
0.413371501875831,0.892419044394046,0.880057190251658,0.542068801820278,-0.0523023290781899,0.875178548740223
-0.280038873341139,0.456614735303447,0.411614902391449,0.271841532550752,0.0479178388166965,0.0217720207292587
2.85350465274013,0.453334156190977,0.429970719346942,0.947654680814594,0.968623204742484,0.780916299670935
2.2588987818113,0.677570635452867,0.722761848691451,0.490255853859708,1.04052907144036,0.717244555940852
2.11595582117361,0.572633401956409,0.52546535233484,0.972959124017507,1.48827570519178,0.185785830020905
2.3512660061624,0.102924682665616,0.0540444584879679,0.845900436630473,1.02134678640875,0.580674635712057
1.32928580011656,0.899824970401824,0.932698625497997,0.979670982109383,0.768817273352073,0.413788636680692
0.107325983797965,0.24608773435466,0.247167568714018,0.113989664707333,-0.340920814569337,0.32742266333662
0.464908991498437,0.0420595335308462,0.023639504819064,0.313981512794271,0.145709641765219,0.420827073976398
1.35436984786007,0.327920719282702,0.305109068269241,0.944676731247455,0.559442946399655,0.365601419704035
1.05770138897779,0.889539316063747,0.89811633561747,0.97942201863043,0.771408484487539,0.272976407315582
1.65743369338956,0.6928034061566,0.688313194778375,0.97201200760901,1.05587567556658,0.393322388408706
2.7332252409611,0.640506813768297,0.675415744298174,0.730551321757957,0.924730879908644,0.892266595270485
1.84460852830465,0.994269776623696,0.979214309973325,0.391842844663188,0.732615736087006,0.823059925576672
2.09966734414135,0.655705799115822,0.687614746268985,0.663462371565402,0.982882585935447,0.725577592849731
1.09192727821505,0.708530468167737,0.716513821062415,0.25723231676966,0.217193102998201,0.439830737188458
1.37811230625291,0.59414202044718,0.537348331200533,0.840456382371485,0.684720225270326,0.480434829834849
1.2075791346107,0.28915973729454,0.32052044748179,0.68827313138172,0.721740598147356,0.127381406724453
0.666883775115224,0.147113647311926,0.171873893658443,0.774932118365541,0.260388308781611,0.286083202576265
2.00446495474375,0.902299045119435,0.90053570860207,0.641562938224524,0.798332536944664,0.688293327810243
1.34181728530684,0.690705278422684,0.65639972931076,0.613391627557576,0.632515753563428,0.15707598044537
0.808125075297801,0.795467417687178,0.790977783926635,0.226554587483406,0.287277517557917,0.8000876493752
0.483684117095445,0.0246136845089495,0.048480764387677,0.246159217087552,-0.120312338690419,0.197214724496007
2.25707794727509,0.477795971091837,0.505673614252525,0.877758006798104,0.968260745463548,0.539300952339545
4.12072246040214,0.758459537522867,0.800507012284719,0.784769725752994,1.53652712392675,0.979264308931306
1.24640933334167,0.216407935833558,0.214309325012218,0.0256611597724259,0.44051040800934,0.417024365160614
0.385818706918797,0.318181007634848,0.368100661787341,0.755333107197657,0.586963683588421,0.0813599277753383
1.66414459229461,0.142800022382289,0.0580687843216103,0.893065905896947,1.36438875272104,0.188619487220421
0.374628400147598,0.414546335814521,0.42178205482494,0.119435762288049,0.19139695332957,0.0289958510547876
1.80682352574305,0.413724326295778,0.412602438437273,0.976272112689912,0.802854727702894,0.280685564968735
0.777061755149607,0.152444747742265,0.156805096680826,0.258996623102576,0.111279667321707,0.275669225025922
0.800949168973356,0.13880606344901,0.0997172509641658,0.888964015757665,0.551441931374057,0.1193430905696
0.608746138464582,0.233034099452198,0.206615453055609,0.833025268977508,0.326027768336199,0.130183234112337
1.82463849056597,0.465962450252846,0.51021108758941,0.439285231055692,0.646462921945383,0.872117399703711
1.37427350730283,0.0458311666734517,0.0313841228934709,0.323661691509187,0.39799574494367,0.149625236866996
1.33595717243822,0.442200074205175,0.422525744626072,0.232093419646844,-0.0474335565319502,0.890795360319316
2.69398331511025,0.798924845643342,0.803055208934498,0.82778966287151,0.955482115059363,0.910276643233374
3.63938751538706,0.12189925997518,0.10663494009437,0.991556603927165,1.23517900524694,0.842328519793227
0.499773871941108,0.560947983758524,0.544063486960801,0.230139006627724,0.292675613436427,0.549149531405419
1.54698397209009,0.20653138961643,0.162658834390413,0.0888144311029464,0.761735728515682,0.264874405460432
1.42360485792471,0.127531650243327,0.178103550852516,0.635193619178608,0.417314282308469,0.804594574961811
1.83914874970068,0.753307864302769,0.781938485621838,0.856550942640752,1.06246792650214,0.0664289579726756
0.00159519709272576,0.895045359153301,0.854929295683661,0.183941821334884,-0.367057116532543,0.0799470371566713
1.45144908378545,0.374462775886059,0.364545205919289,0.50547484937124,1.35689945950535,0.278302276739851
0.978743078135962,0.665115194628015,0.685966921227227,0.355560597730801,0.0993181371199692,0.49423264968209
1.13079089793063,0.0948406609240919,0.0770248343465893,0.82449588412419,0.421558398247127,0.856036163168028
